experiment_id,regime,target,model,method,cell,status_scope,archived_raw_value,reconstructed_value,reported_manuscript_value,status_flags,source_reference,discrepancy_description,release_treatment
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,IDeq-R,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.28,""method_retain_raw_accuracy"":0.31,""pooled_baseline_accuracy"":0.32,""significant"":true}",85.71,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,IDeq-F,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.28,""method_retain_raw_accuracy"":0.31,""pooled_baseline_accuracy"":0.32,""significant"":true}",42.86,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,IDeq-Delta,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.32,""baseline_success_count"":48,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.032081960505484605,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.28,""method_retain_raw_accuracy"":0.31,""pooled_baseline_accuracy"":0.32,""significant"":true}",-42.86,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,ID-R,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.34782608695652173,""method_retain_raw_accuracy"":0.33,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",–,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,ID-F,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.34782608695652173,""method_retain_raw_accuracy"":0.33,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",–,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,ID-Delta,experiment,"{""baseline_forget_raw_accuracy"":0.2826086956521739,""baseline_retain_raw_accuracy"":0.28,""baseline_success_count"":41,""counts"":{""forget"":46,""pooled"":146,""retain"":100},""exact_pvalue"":0.22032852904022862,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.34782608695652173,""method_retain_raw_accuracy"":0.33,""pooled_baseline_accuracy"":0.2808219178082192,""significant"":false}",–,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,MMLU,experiment,"{""formula"":""raw_mmlu_accuracy"",""raw_accuracy"":0.2722}",0.27,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-rmu,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,RMU,Average,experiment,"{""formula"":""unweighted_mean_unmasked_r_and_f_probe_scores_excluding_delta"",""included_cells"":[""QA-R"",""QA-F"",""Cloze-R"",""Cloze-F"",""BG-R"",""BG-F"",""ATT-R"",""ATT-F"",""IDeq-R"",""IDeq-F""]}",89.69,,verified;label_corrected,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/unlearn/rmu_PMC_Mixtral/forget_eval/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,QA-R,experiment,"{""baseline_forget_raw_score"":0.55,""baseline_retain_raw_score"":0.5688888888888889,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.5,""method_retain_raw_score"":0.5522222222222222,""pooled_baseline"":0.567,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",97.39,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,QA-F,experiment,"{""baseline_forget_raw_score"":0.55,""baseline_retain_raw_score"":0.5688888888888889,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.5,""method_retain_raw_score"":0.5522222222222222,""pooled_baseline"":0.567,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",88.18,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,QA-Delta,experiment,"{""baseline_forget_raw_score"":0.55,""baseline_retain_raw_score"":0.5688888888888889,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.5,""method_retain_raw_score"":0.5522222222222222,""pooled_baseline"":0.567,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",-9.21,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,Cloze-R,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.65,""method_retain_raw_score"":0.7377777777777778,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",99.43,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,Cloze-F,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.65,""method_retain_raw_score"":0.7377777777777778,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",87.60,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,Cloze-Delta,experiment,"{""baseline_forget_raw_score"":0.7,""baseline_retain_raw_score"":0.7466666666666667,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.65,""method_retain_raw_score"":0.7377777777777778,""pooled_baseline"":0.742,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",-11.83,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,BG-R,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.47,""method_retain_raw_score"":0.5388888888888889,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",165.81,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,BG-F,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.47,""method_retain_raw_score"":0.5388888888888889,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",144.62,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,BG-Delta,experiment,"{""baseline_forget_raw_score"":0.3,""baseline_retain_raw_score"":0.3277777777777778,""formula"":""regime_b_generation"",""method_forget_raw_score"":0.47,""method_retain_raw_score"":0.5388888888888889,""pooled_baseline"":0.325,""pooling_counts"":{""forget"":100,""pooled"":1000,""retain"":900}}",-21.20,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,ATT-R,cell,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.38,""baseline_success_count"":54,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.0017832022913445975,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.48,""method_retain_raw_accuracy"":0.51,""pooled_baseline_accuracy"":0.36,""significant"":true}",236.36,,verified;manuscript_transcription_error,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",Archived retain ATT accuracy is approximately .51 while the manuscript reports approximately .50.,Preserve archived value and flag the cell.
b-pmc-mistral-conrep,B,pmc,mistralai/Mistral-7B-Instruct-v0.2,ConRep,ATT-F,experiment,"{""baseline_forget_raw_accuracy"":0.32,""baseline_retain_raw_accuracy"":0.38,""baseline_success_count"":54,""counts"":{""forget"":50,""pooled"":150,""retain"":100},""exact_pvalue"":0.0017832022913445975,""formula"":""regime_b_mcq"",""method_forget_raw_accuracy"":0.48,""method_retain_raw_accuracy"":0.51,""pooled_baseline_accuracy"":0.36,""significant"":true}",209.09,,verified,"{""baseline_metric_sources"":[""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/retain_eval/evaluation_results.json"",""llm2vec/open_unlearning/saves/finetune/pmc_full_universal_Mistral-7B_continual/forget_eval/evaluation_results.json""],""dataset_inventory"":""results/paper/mcq_dataset_inventory.json"",""method_metric_sources"":[""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_retain/evaluation_results.json"",""llm2vec/grid_search/results/MistralUniversal_lm0_fw0.2_lr1e-05_gm0.5_epochs5/eval_forget/evaluation_results.json""]}",,preserve archived evidence and status
